vdd	vair_f	air_adc	AirDirectADC	AirDirectVolt
3.87	2.88	0	1003	3.79
3.87	2.88	0	1002	3.78
3.87	2.88	0	1003	3.79
3.88	2.89	0	1004	3.80
3.88	2.89	0	1006	3.81
3.88	2.89	0	1005	3.81
3.88	2.89	0	999	3.79
3.88	2.89	0	1002	3.80
3.88	2.89	0	1002	3.80
3.88	2.89	0	1004	3.80
3.88	2.89	0	1000	3.79
3.88	2.89	0	999	3.79
3.88	2.89	0	1001	3.79
3.88	2.89	0	1002	3.80
3.88	2.89	0	1007	3.82
3.88	2.89	0	1003	3.80
3.87	2.88	0	1005	3.80
3.88	2.89	0	1005	3.81
3.88	2.89	0	1003	3.80
3.88	2.89	0	1003	3.80
3.88	2.89	0	1005	3.81
3.88	2.89	0	1004	3.80
3.88	2.89	0	1005	3.81
3.88	2.89	0	1003	3.80
3.88	2.89	0	1002	3.80
3.88	2.89	0	1001	3.79
3.88	2.89	0	1004	3.80
3.88	2.89	0	1001	3.79
3.88	2.89	0	1003	3.80
3.88	2.89	0	1002	3.80
3.88	2.89	0	1003	3.80
3.88	2.89	0	1006	3.81
3.88	2.89	0	1003	3.80
3.88	2.89	0	1003	3.80
3.88	2.89	0	1002	3.80
3.88	2.89	0	1003	3.80
3.88	2.89	0	1007	3.82
3.88	2.89	0	1002	3.80
3.88	2.89	0	1003	3.80
3.88	2.89	0	1002	3.80
3.88	2.89	0	1006	3.81
3.88	2.89	0	1003	3.80
3.88	2.89	0	1005	3.81
3.88	2.89	0	1003	3.80
3.88	2.89	0	1001	3.79
3.88	2.89	0	1002	3.80
3.88	2.89	0	1002	3.80
3.88	2.89	0	1005	3.81
3.88	2.89	0	1006	3.81
3.88	2.89	0	1001	3.79
3.88	2.89	0	1001	3.79
3.88	2.89	0	1002	3.80
3.88	2.89	0	1004	3.80
3.88	2.89	0	1002	3.80
3.88	2.89	0	1004	3.80
3.88	2.89	0	1005	3.81
3.88	2.89	0	1003	3.80
3.98	2.96	0	997	3.87
3.98	2.96	0	1003	3.90
3.98	2.96	0	1003	3.90
3.98	2.96	0	1004	3.90
3.98	2.96	0	1001	3.89
3.98	2.96	0	1005	3.90
3.88	2.89	0	998	3.78
3.88	2.89	0	1004	3.80
3.88	2.89	0	1002	3.80
3.88	2.89	0	1004	3.80
3.88	2.89	0	1004	3.80
3.88	2.89	0	1004	3.80
3.88	2.89	0	1001	3.79
3.88	2.89	0	1006	3.81
3.88	2.89	0	1004	3.80
3.88	2.89	0	1007	3.82
3.88	2.89	0	1003	3.80
3.88	2.89	0	1003	3.80
3.88	2.89	0	999	3.79
3.88	2.89	0	1004	3.80
3.88	2.89	0	1003	3.80
3.88	2.89	0	1005	3.81
3.77	2.81	0	1004	3.70
3.77	2.81	0	1003	3.70
3.77	2.81	0	1001	3.69
3.77	2.81	0	1005	3.70
3.77	2.81	0	1001	3.69
3.77	2.81	0	1004	3.70
3.77	2.81	0	1000	3.69
3.77	2.81	0	999	3.68
3.77	2.81	0	1001	3.69
3.77	2.81	0	1001	3.69
3.77	2.81	0	1003	3.70
3.77	2.81	0	1004	3.70
3.77	2.81	0	1005	3.70
3.79	2.82	0	1005	3.72
3.79	2.82	0	1003	3.71
3.77	2.81	0	1003	3.70
3.77	2.81	0	997	3.67
3.77	2.81	0	1003	3.70
3.77	2.81	0	1002	3.69
3.77	2.81	0	1007	3.71
3.77	2.81	0	1004	3.70
3.77	2.81	0	1003	3.70
3.77	2.81	0	1003	3.70
3.77	2.81	0	1002	3.69
3.77	2.81	0	1003	3.70
3.77	2.81	0	1004	3.70
3.77	2.81	0	1004	3.70
3.77	2.81	0	1001	3.69
3.77	2.81	0	1002	3.69
3.77	2.81	0	1004	3.70
3.77	2.81	0	1009	3.72
3.77	2.81	0	1002	3.69
3.77	2.81	0	1004	3.70
3.77	2.81	0	1002	3.69
3.77	2.81	0	999	3.68
3.77	2.81	0	1003	3.70
3.77	2.81	0	1000	3.69
3.77	2.81	0	1002	3.69
3.77	2.81	0	997	3.67
3.77	2.81	0	1023	3.77
3.77	2.81	0	1020	3.76
3.77	2.81	0	1023	3.77
3.77	2.81	0	1021	3.76
3.77	2.81	0	1022	3.77
3.77	2.81	0	1021	3.76
3.77	2.81	0	1023	3.77
3.77	2.81	0	1023	3.77
3.77	2.81	0	1022	3.77
3.77	2.81	0	1022	3.77
3.77	2.81	0	1021	3.76
3.77	2.81	0	1023	3.77
3.77	2.81	0	1023	3.77
3.77	2.81	0	1022	3.77
3.77	2.81	0	1021	3.76
3.77	2.81	0	1021	3.76
3.77	2.81	0	947	3.49
3.77	2.81	0	928	3.42
3.77	2.81	0	897	3.31
3.77	2.81	0	806	2.97
3.77	2.70	22	712	2.62
3.77	2.04	207	590	2.17
3.77	1.85	266	566	2.09
3.77	1.68	320	543	2.00
3.77	1.61	343	534	1.97
3.77	1.30	445	487	1.79
3.77	1.08	515	452	1.67
3.77	0.76	686	389	1.43
3.77	0.76	714	380	1.40
3.77	0.76	699	387	1.43
3.77	0.76	698	387	1.43
3.77	0.76	698	383	1.41
3.76	0.76	699	387	1.42
3.77	0.76	700	387	1.43
3.77	0.76	946	222	0.82
3.77	0.76	946	198	0.73
3.76	0.76	946	179	0.66
3.76	0.76	946	148	0.54
3.76	0.76	946	33	0.12
3.76	0.76	946	23	0.08
3.77	0.76	945	0	0.00
3.76	0.76	946	0	0.00
3.77	0.76	945	0	0.00
3.76	0.76	946	0	0.00
3.76	0.76	945	0	0.00
3.76	0.76	945	0	0.00
3.76	0.76	945	0	0.00
3.76	0.76	945	0	0.00
3.76	0.76	945	0	0.00
3.77	0.76	945	10	0.04
3.76	0.76	946	82	0.30
3.76	0.76	945	137	0.50
3.76	0.76	946	236	0.87
3.76	0.76	927	275	1.01
3.76	0.76	897	297	1.09
3.76	0.76	886	303	1.11
3.77	0.76	837	328	1.21
3.77	0.76	810	344	1.27
3.76	0.76	772	357	1.31
3.77	0.76	711	381	1.40
3.76	0.76	679	396	1.46
3.76	0.76	623	417	1.53
3.77	0.88	582	436	1.61
3.77	1.19	479	476	1.75
3.77	1.42	404	506	1.87
3.77	1.80	283	560	2.06
3.77	1.99	220	589	2.17
3.77	2.60	45	687	2.53
3.77	2.79	4	748	2.76
3.77	2.81	0	814	3.00
3.77	2.81	0	960	3.54
3.77	2.81	0	1023	3.77
3.77	2.81	0	1021	3.76
3.77	2.81	0	1023	3.77
3.77	2.81	0	927	3.42
3.77	2.81	0	903	3.33
3.77	2.81	0	896	3.30
3.77	2.81	0	814	3.00
3.77	2.81	0	786	2.90
3.77	2.79	3	742	2.73
3.77	2.71	20	715	2.64
3.77	2.65	32	700	2.58
3.77	2.34	116	641	2.36
3.77	2.03	208	596	2.20
3.77	1.69	317	545	2.01
3.77	1.60	347	531	1.96
3.77	1.22	471	477	1.76
3.77	1.13	501	463	1.71
3.76	0.76	666	397	1.46
3.76	0.76	720	377	1.39
3.77	0.76	912	284	1.05
3.76	0.76	936	259	0.95
3.77	0.76	946	219	0.81
3.76	0.76	946	199	0.73
3.76	0.76	946	174	0.64
3.77	0.76	945	213	0.79
3.77	0.76	945	202	0.74
3.76	0.76	945	148	0.54
3.76	0.76	945	0	0.00
3.76	0.76	945	64	0.24
3.76	0.76	945	0	0.00
3.76	0.76	945	0	0.00
3.76	0.76	945	0	0.00
3.76	0.76	945	0	0.00
3.77	0.76	945	0	0.00
3.76	0.76	945	0	0.00
3.77	0.76	945	0	0.00
3.77	0.76	945	0	0.00
3.76	0.76	945	0	0.00
3.76	0.76	945	0	0.00
3.76	0.76	945	0	0.00
3.76	0.76	945	60	0.22
3.76	0.76	945	22	0.08
3.76	0.76	945	0	0.00
3.76	0.76	945	0	0.00
3.77	0.76	945	0	0.00
3.76	0.76	945	0	0.00
3.77	0.76	945	0	0.00
3.77	0.76	945	0	0.00
3.77	0.76	945	0	0.00
3.76	0.76	945	0	0.00
3.77	0.76	945	0	0.00
3.76	0.76	945	0	0.00
3.76	0.76	945	0	0.00
3.77	0.76	945	0	0.00
3.77	0.76	945	0	0.00
3.76	0.76	945	0	0.00
3.76	0.76	945	0	0.00
3.76	0.76	945	0	0.00
3.76	0.76	945	0	0.00
3.76	0.76	945	0	0.00
3.76	0.76	945	0	0.00
3.76	0.76	945	0	0.00
3.76	0.76	945	0	0.00
3.77	0.76	945	0	0.00
3.76	0.76	945	0	0.00
3.77	0.76	945	0	0.00
3.76	0.76	945	0	0.00
3.67	0.74	938	0	0.00
3.66	0.74	938	0	0.00
3.67	0.74	938	0	0.00
3.67	0.74	938	0	0.00
3.66	0.74	938	0	0.00
3.66	0.74	938	0	0.00
3.67	0.74	938	0	0.00
3.67	0.74	938	0	0.00
3.66	0.74	938	0	0.00
3.67	0.74	938	0	0.00
3.67	0.74	938	0	0.00
3.67	0.74	938	0	0.00
3.67	0.74	938	0	0.00
3.67	0.74	938	0	0.00
3.67	0.74	938	0	0.00
3.67	0.74	938	0	0.00
3.67	0.74	938	0	0.00
3.66	0.74	938	0	0.00
3.67	0.74	938	0	0.00
3.67	0.74	938	0	0.00
3.67	0.74	938	0	0.00
3.67	0.74	938	0	0.00
3.67	0.74	938	0	0.00
3.66	0.74	938	0	0.00
3.66	0.74	938	0	0.00
3.66	0.74	938	0	0.00
3.67	0.74	938	0	0.00
3.67	0.74	938	0	0.00
3.67	0.74	938	0	0.00
3.67	0.74	938	0	0.00
3.67	0.74	938	0	0.00
3.66	0.74	938	0	0.00
3.67	0.74	938	0	0.00
3.67	0.74	938	0	0.00
3.67	0.74	938	0	0.00
3.67	0.74	938	0	0.00
3.67	0.74	938	0	0.00
3.67	0.74	938	0	0.00
3.67	0.74	938	0	0.00
3.67	0.74	938	18	0.06
3.67	0.74	938	28	0.10
3.66	0.74	938	76	0.27
3.67	0.74	938	138	0.50
3.66	0.74	938	152	0.54
3.67	0.74	938	204	0.73
3.67	0.74	910	276	0.99
3.66	0.74	938	235	0.84
3.67	0.74	892	292	1.05
3.67	0.74	603	408	1.46
3.67	1.13	477	469	1.68
3.67	1.58	331	527	1.89
3.67	1.80	258	569	2.04
3.67	2.31	105	639	2.29
3.67	2.49	54	671	2.41
3.67	2.69	10	717	2.57
3.67	2.73	0	799	2.87
3.67	2.73	0	848	3.04
3.67	2.73	0	915	3.28
3.67	2.73	0	920	3.30
3.67	2.73	0	920	3.30
3.67	2.73	0	916	3.29
3.67	2.73	0	920	3.30
3.67	2.73	0	917	3.29
3.67	2.73	0	1022	3.67
3.67	2.73	0	1023	3.67
3.67	2.73	0	1023	3.67
3.67	2.73	0	1020	3.66
3.67	2.73	0	1022	3.67
3.69	2.74	0	1021	3.67
3.67	2.73	0	1023	3.67
3.67	2.73	0	1017	3.65
3.67	2.73	0	877	3.15
3.67	2.73	0	859	3.08
3.67	2.73	0	857	3.08
3.67	2.73	0	846	3.04
3.69	2.74	0	819	2.95
3.67	2.73	0	779	2.80
3.67	2.73	1	742	2.66
3.67	2.59	30	693	2.49
3.67	2.48	57	668	2.40
3.67	2.43	69	661	2.37
3.67	2.09	170	604	2.17
3.67	1.66	305	538	1.93
3.67	0.74	675	385	1.38
3.67	0.74	705	373	1.34
3.67	0.74	701	376	1.35
3.67	0.74	701	374	1.34
3.67	0.74	701	376	1.35
3.67	0.74	702	370	1.33
3.67	0.74	917	271	0.97
3.67	0.74	939	216	0.78
3.67	0.74	938	194	0.70
3.67	0.74	938	48	0.17
3.67	0.74	938	0	0.00
3.67	0.74	938	0	0.00
3.67	0.74	938	0	0.00
3.67	0.74	938	0	0.00
3.67	0.74	938	0	0.00
3.67	0.74	938	0	0.00
3.67	0.74	938	0	0.00
3.66	0.74	938	1	0.00
3.67	0.74	938	0	0.00
3.67	0.74	938	0	0.00
3.66	0.74	938	0	0.00
3.67	0.74	938	0	0.00
3.67	0.74	938	0	0.00
3.67	0.74	938	0	0.00
3.67	0.74	938	0	0.00
3.67	0.74	938	0	0.00
3.67	0.74	938	0	0.00
3.67	0.74	938	0	0.00
3.66	0.74	938	0	0.00
3.66	0.74	938	0	0.00
3.67	0.74	938	0	0.00
3.66	0.74	938	0	0.00
3.66	0.74	938	0	0.00
3.67	0.74	938	0	0.00
3.67	0.74	938	0	0.00
3.67	0.74	938	0	0.00
3.67	0.74	938	0	0.00
3.67	0.74	938	0	0.00
3.67	0.74	938	0	0.00
3.67	0.74	938	0	0.00
3.66	0.74	938	0	0.00
3.67	0.74	938	0	0.00
3.67	0.74	938	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	5	0.02
3.57	0.72	928	29	0.10
3.57	0.72	928	44	0.15
3.57	0.72	928	50	0.17
3.57	0.72	928	80	0.28
3.57	0.72	928	0	0.00
3.57	0.72	928	1	0.00
3.57	0.72	928	206	0.72
3.57	0.72	928	210	0.73
3.57	0.72	927	245	0.85
3.57	0.72	915	264	0.92
3.57	0.72	889	285	0.99
3.57	0.72	815	321	1.12
3.57	0.72	774	332	1.16
3.57	0.72	700	366	1.28
3.57	0.72	657	382	1.33
3.57	0.72	592	410	1.43
3.57	0.84	548	428	1.49
3.57	1.17	439	472	1.65
3.58	1.39	371	500	1.75
3.58	1.96	188	584	2.04
3.58	2.20	115	626	2.19
3.58	2.59	15	705	2.46
3.58	2.64	4	727	2.54
3.58	2.63	6	719	2.51
3.58	2.63	6	719	2.51
3.58	2.60	13	709	2.48
3.58	2.66	0	762	2.66
3.58	2.66	0	822	2.87
3.58	2.66	0	831	2.90
3.58	2.66	0	942	3.29
3.58	2.66	0	975	3.41
3.58	2.66	0	1021	3.57
3.58	2.66	0	1022	3.57
3.58	2.66	0	1023	3.58
3.58	2.66	0	1023	3.58
3.58	2.66	0	1022	3.57
3.58	2.66	0	871	3.04
3.58	2.66	0	865	3.02
3.58	2.66	0	829	2.90
3.58	2.66	0	810	2.83
3.58	2.66	0	803	2.81
3.58	2.66	0	770	2.69
3.58	2.66	0	760	2.66
3.58	2.62	9	717	2.51
3.58	2.55	24	692	2.42
3.58	2.36	68	648	2.27
3.58	2.20	116	617	2.16
3.58	1.76	252	550	1.92
3.58	1.70	269	545	1.91
3.58	1.62	297	532	1.86
3.58	1.39	369	504	1.76
3.58	1.26	413	483	1.69
3.58	0.81	560	421	1.47
3.58	0.72	606	401	1.40
3.57	0.72	807	319	1.11
3.57	0.72	872	288	1.00
3.57	0.72	928	227	0.79
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	2	0.01
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.58	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	1	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.67	0.74	938	1	0.00
3.66	0.74	938	0	0.00
3.67	0.74	938	0	0.00
3.67	0.74	938	0	0.00
3.67	0.74	938	0	0.00
3.67	0.74	938	0	0.00
3.67	0.74	938	0	0.00
3.67	0.74	938	0	0.00
3.67	0.74	938	0	0.00
3.67	0.74	938	0	0.00
3.67	0.74	938	0	0.00
3.66	0.74	938	0	0.00
3.67	0.74	938	0	0.00
3.67	0.74	938	0	0.00
3.67	0.74	938	0	0.00
3.66	0.74	938	0	0.00
3.66	0.74	938	0	0.00
3.66	0.74	938	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.57	0.72	928	0	0.00
3.47	0.70	913	0	0.00
3.47	0.70	913	0	0.00
3.48	0.70	913	0	0.00
3.47	0.70	913	0	0.00
3.47	0.70	913	0	0.00
3.47	0.70	913	0	0.00
3.48	0.70	913	0	0.00
3.47	0.70	913	0	0.00
3.48	0.70	913	0	0.00
3.47	0.70	913	0	0.00
3.47	0.70	913	0	0.00
3.47	0.70	913	3	0.01
3.47	0.70	913	0	0.00
3.47	0.70	913	0	0.00
3.48	0.70	913	0	0.00
3.47	0.70	913	0	0.00
3.48	0.70	913	0	0.00
3.48	0.70	913	0	0.00
3.47	0.70	913	0	0.00
3.47	0.70	913	0	0.00
3.47	0.70	913	0	0.00
3.48	0.70	913	0	0.00
3.47	0.70	913	0	0.00
3.47	0.70	913	0	0.00
3.47	0.70	913	0	0.00
3.48	0.70	913	0	0.00
3.47	0.70	913	0	0.00
3.48	0.70	913	0	0.00
3.47	0.70	913	0	0.00
3.47	0.70	913	0	0.00
3.48	0.70	913	207	0.70
3.47	0.70	913	259	0.88
3.47	0.70	726	343	1.16
3.47	0.70	669	368	1.25
3.48	0.70	770	322	1.09
3.47	0.70	778	322	1.09
3.47	0.70	846	288	0.98
3.47	0.70	741	330	1.12
3.47	0.70	679	362	1.23
3.47	0.70	745	320	1.08
3.47	0.70	791	318	1.08
3.48	0.70	756	335	1.14
3.48	0.92	499	432	1.47
3.48	1.28	382	499	1.70
3.48	2.04	143	603	2.05
3.48	2.53	12	703	2.39
3.48	2.59	0	809	2.75
3.48	2.59	0	924	3.14
3.48	2.59	0	993	3.37
3.48	2.59	0	1019	3.46
3.48	2.59	0	1023	3.48
3.48	2.59	0	1019	3.46
3.48	2.59	0	1021	3.47
3.48	2.59	0	1020	3.47
3.48	2.59	0	1017	3.46
3.48	2.59	0	1021	3.47
3.48	2.59	0	1017	3.46
3.48	2.59	0	820	2.79
3.48	2.59	0	764	2.60
3.48	2.55	8	704	2.39
3.48	2.51	17	690	2.34
3.48	2.43	32	673	2.29
3.48	2.27	75	640	2.17
3.48	2.10	125	610	2.07
3.48	1.61	277	530	1.80
3.48	1.28	384	485	1.65
3.48	0.87	518	426	1.45
3.47	0.70	666	369	1.25
3.47	0.70	887	271	0.92
3.47	0.70	913	246	0.83
3.47	0.70	913	181	0.61
3.47	0.70	913	191	0.65
3.47	0.70	913	209	0.71
3.47	0.70	913	231	0.78
3.47	0.70	913	229	0.78
3.47	0.70	913	225	0.76
3.47	0.70	913	175	0.59
3.47	0.70	913	105	0.36
3.47	0.70	913	0	0.00
3.47	0.70	913	0	0.00
3.47	0.70	913	0	0.00
3.47	0.70	913	0	0.00
3.47	0.70	913	0	0.00
3.47	0.70	913	0	0.00
3.47	0.70	913	0	0.00
3.47	0.70	913	0	0.00
3.48	0.70	913	0	0.00
3.48	0.70	913	0	0.00
3.47	0.70	913	0	0.00
3.47	0.70	913	0	0.00
3.47	0.70	913	0	0.00
3.47	0.70	913	0	0.00
3.47	0.70	913	0	0.00
3.47	0.70	913	0	0.00
3.47	0.70	913	0	0.00
3.47	0.70	913	0	0.00
3.47	0.70	913	0	0.00
3.47	0.70	913	0	0.00
3.47	0.70	913	0	0.00
3.48	0.70	913	0	0.00
3.48	0.70	913	0	0.00
3.47	0.70	913	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	891	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	890	3	0.01
3.38	0.68	891	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	891	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	891	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	891	0	0.00
3.38	0.68	890	103	0.34
3.38	0.68	890	110	0.36
3.38	0.68	891	78	0.26
3.38	0.68	890	127	0.42
3.38	0.68	890	166	0.55
3.38	0.68	890	193	0.64
3.38	0.68	817	294	0.97
3.38	0.68	711	341	1.12
3.38	0.68	713	335	1.10
3.38	0.68	708	339	1.12
3.38	0.68	706	335	1.10
3.38	0.68	721	334	1.10
3.38	0.68	724	334	1.10
3.38	1.02	443	444	1.46
3.39	1.21	383	475	1.57
3.38	1.03	441	443	1.46
3.39	1.47	301	517	1.71
3.39	2.13	96	617	2.04
3.39	2.50	3	723	2.39
3.39	2.52	0	833	2.75
3.39	2.52	0	985	3.26
3.39	2.52	0	1020	3.37
3.38	2.51	0	1022	3.37
3.39	2.52	0	1022	3.38
3.38	2.51	0	1023	3.37
3.39	2.52	0	1023	3.38
3.39	2.52	0	1021	3.38
3.39	2.52	0	1023	3.38
3.39	2.52	0	1023	3.38
3.39	2.52	0	789	2.61
3.39	2.08	111	603	1.99
3.39	1.82	187	560	1.85
3.38	1.80	192	563	1.86
3.39	1.56	272	524	1.73
3.39	1.27	364	479	1.58
3.38	0.96	463	437	1.44
3.38	0.68	663	357	1.18
3.38	0.68	738	322	1.06
3.38	0.68	891	252	0.83
3.38	0.68	891	202	0.67
3.38	0.68	891	93	0.31
3.38	0.68	891	85	0.28
3.38	0.68	891	104	0.34
3.38	0.68	891	107	0.35
3.38	0.68	891	109	0.36
3.38	0.68	891	100	0.33
3.38	0.68	891	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	891	1	0.00
3.38	0.68	891	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	891	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	891	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	891	0	0.00
3.38	0.68	891	0	0.00
3.38	0.68	891	0	0.00
3.38	0.68	891	0	0.00
3.38	0.68	891	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	891	0	0.00
3.38	0.68	890	1	0.00
3.38	0.68	890	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	891	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	891	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	891	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	890	0	0.00
3.38	0.68	891	0	0.00
3.38	0.68	890	0	0.00
3.28	0.66	857	0	0.00
3.28	0.66	857	0	0.00
3.28	0.66	857	0	0.00
3.28	0.66	857	0	0.00
3.28	0.66	857	0	0.00
3.28	0.66	857	0	0.00
3.28	0.66	857	0	0.00
3.28	0.66	856	0	0.00
3.28	0.66	857	0	0.00
3.28	0.66	857	0	0.00
3.28	0.66	857	0	0.00
3.28	0.66	857	0	0.00
3.28	0.66	856	0	0.00
3.28	0.66	856	0	0.00
3.28	0.66	856	0	0.00
3.28	0.66	857	0	0.00
3.28	0.66	857	0	0.00
3.28	0.66	857	0	0.00
3.28	0.66	857	0	0.00
3.28	0.66	857	0	0.00
3.28	0.66	857	0	0.00
3.28	0.66	857	0	0.00
3.28	0.66	857	0	0.00
3.28	0.66	857	0	0.00
3.28	0.66	857	0	0.00
3.28	0.66	856	0	0.00
3.28	0.66	857	0	0.00
3.28	0.66	857	0	0.00
3.28	0.66	857	0	0.00
3.28	0.66	857	0	0.00
3.28	0.66	857	0	0.00
3.28	0.66	857	0	0.00
3.28	0.66	857	131	0.42
3.27	0.66	857	167	0.53
3.28	0.66	857	198	0.63
3.28	0.66	857	218	0.70
3.28	0.66	838	264	0.85
3.28	0.66	793	291	0.93
3.28	0.66	754	308	0.99
3.28	0.66	665	348	1.11
3.28	0.66	609	366	1.17
3.28	0.79	498	413	1.32
3.28	0.66	582	381	1.22
3.28	0.77	502	411	1.32
3.28	0.72	518	404	1.29
3.28	0.67	534	398	1.27
3.28	0.99	433	444	1.42
3.28	1.56	245	520	1.67
3.29	1.73	194	553	1.78
3.28	1.96	123	590	1.89
3.28	2.09	84	609	1.95
3.29	2.36	17	679	2.18
3.29	2.45	0	798	2.56
3.29	2.45	0	854	2.74
3.29	2.45	0	1010	3.24
3.29	2.45	0	1022	3.28
3.28	2.44	0	1022	3.27
3.29	2.45	0	1023	3.28
3.28	2.44	0	1019	3.26
3.29	2.45	0	1018	3.27
3.29	2.45	0	1003	3.22
3.29	1.98	118	593	1.90
3.28	1.92	133	578	1.85
3.29	1.55	252	520	1.67
3.28	1.33	320	487	1.56
